     Èas / s    Napìtí / V
     180,539  5,73000E-005
     180,779  5,67000E-005
     181,019  5,69000E-005
     181,259  5,70000E-005
     181,498  5,68000E-005
     181,738  5,65000E-005
     181,978  5,66000E-005
     182,218  5,66000E-005
     182,458  5,67000E-005
     182,698  5,66000E-005
     182,938  5,67000E-005
     183,177  5,63000E-005
     183,417  5,66000E-005
     183,657  5,64000E-005
     183,897  5,62000E-005
     184,137  5,61000E-005
     184,377  5,61000E-005
     184,617  5,61000E-005
     184,857  5,60000E-005
     185,706  5,60000E-005
     185,996  5,57000E-005
     186,266  5,59000E-005
     186,506  5,56000E-005
     186,746  5,57000E-005
     186,986  5,55000E-005
     187,225  5,56000E-005
     187,465  5,53000E-005
     187,705  5,52000E-005
     187,945  5,53000E-005
     188,185  5,55000E-005
     188,425  5,48000E-005
     188,665  5,51000E-005
     188,905  5,49000E-005
     189,144  5,48000E-005
     189,385  5,47000E-005
     189,624  5,46000E-005
     189,864  5,44000E-005
     190,104  5,45000E-005
     190,344  5,48000E-005
     190,584  5,46000E-005
     190,824  5,42000E-005
     191,064  5,44000E-005
     191,304  5,47000E-005
     191,543  5,41000E-005
     191,783  5,43000E-005
     192,023  5,37000E-005
     192,263  5,38000E-005
     192,503  5,41000E-005
     192,743  5,39000E-005
     192,983  5,42000E-005
     193,223  5,38000E-005
     193,462  5,36000E-005
     193,702  5,37000E-005
     193,942  5,35000E-005
     194,182  5,36000E-005
     194,422  5,35000E-005
     194,662  5,34000E-005
     194,902  5,34000E-005
     195,142  5,32000E-005
     195,382  5,32000E-005
     195,621  5,31000E-005
     195,862  5,31000E-005
     196,102  5,29000E-005
     196,342  5,29000E-005
     196,581  5,28000E-005
     196,822  5,30000E-005
     197,062  5,30000E-005
     197,301  5,27000E-005
     197,541  5,23000E-005
     197,781  5,27000E-005
     198,021  5,24000E-005
     198,261  5,27000E-005
     198,501  5,27000E-005
     198,741  5,22000E-005
     198,982  5,25000E-005
     199,222  5,20000E-005
     199,462  5,24000E-005
     199,703  5,21000E-005
     199,942  5,20000E-005
     200,182  5,24000E-005
     200,422  5,22000E-005
     200,663  5,17000E-005
     200,903  5,18000E-005
     201,143  5,17000E-005
     201,383  5,15000E-005
     201,623  5,17000E-005
     201,863  5,14000E-005
     202,103  5,17000E-005
